Window	Chr	Chr_start	Chr_end	Track	Density
77	Supercontig_1.1	385000	395000	PopA.SNP.fixed	148
77	Supercontig_1.1	385000	395000	PopA.SNP.lungonly	1
77	Supercontig_1.1	385000	395000	repeats	0
78	Supercontig_1.1	390000	400000	Genes	5
78	Supercontig_1.1	390000	400000	PopA.INDEL.fixed	8
78	Supercontig_1.1	390000	400000	PopA.INDEL.lungonly	0
78	Supercontig_1.1	390000	400000	PopA.SNP.fixed	161
78	Supercontig_1.1	390000	400000	PopA.SNP.lungonly	0
78	Supercontig_1.1	390000	400000	repeats	0
79	Supercontig_1.1	395000	405000	Genes	5
79	Supercontig_1.1	395000	405000	PopA.INDEL.fixed	8
79	Supercontig_1.1	395000	405000	PopA.INDEL.lungonly	0
79	Supercontig_1.1	395000	405000	PopA.SNP.fixed	192
79	Supercontig_1.1	395000	405000	PopA.SNP.lungonly	2
79	Supercontig_1.1	395000	405000	repeats	0
80	Supercontig_1.1	400000	410000	Genes	4
80	Supercontig_1.1	400000	410000	PopA.INDEL.fixed	12
80	Supercontig_1.1	400000	410000	PopA.INDEL.lungonly	0
80	Supercontig_1.1	400000	410000	PopA.SNP.fixed	177
80	Supercontig_1.1	400000	410000	PopA.SNP.lungonly	3
80	Supercontig_1.1	400000	410000	repeats	0
81	Supercontig_1.1	405000	415000	Genes	7
81	Supercontig_1.1	405000	415000	PopA.INDEL.fixed	25
81	Supercontig_1.1	405000	415000	PopA.INDEL.lungonly	1
81	Supercontig_1.1	405000	415000	PopA.SNP.fixed	178
81	Supercontig_1.1	405000	415000	PopA.SNP.lungonly	3
81	Supercontig_1.1	405000	415000	repeats	0
82	Supercontig_1.1	410000	420000	Genes	4
82	Supercontig_1.1	410000	420000	PopA.INDEL.fixed	16
82	Supercontig_1.1	410000	420000	PopA.INDEL.lungonly	1
82	Supercontig_1.1	410000	420000	PopA.SNP.fixed	189
82	Supercontig_1.1	410000	420000	PopA.SNP.lungonly	2
82	Supercontig_1.1	410000	420000	repeats	0
83	Supercontig_1.1	415000	425000	Genes	4
83	Supercontig_1.1	415000	425000	PopA.INDEL.fixed	14
83	Supercontig_1.1	415000	425000	PopA.INDEL.lungonly	1
83	Supercontig_1.1	415000	425000	PopA.SNP.fixed	125
83	Supercontig_1.1	415000	425000	PopA.SNP.lungonly	2
83	Supercontig_1.1	415000	425000	repeats	0
84	Supercontig_1.1	420000	430000	Genes	5
84	Supercontig_1.1	420000	430000	PopA.INDEL.fixed	13
84	Supercontig_1.1	420000	430000	PopA.INDEL.lungonly	1
84	Supercontig_1.1	420000	430000	PopA.SNP.fixed	46
84	Supercontig_1.1	420000	430000	PopA.SNP.lungonly	2
84	Supercontig_1.1	420000	430000	repeats	2
85	Supercontig_1.1	425000	435000	Genes	6
85	Supercontig_1.1	425000	435000	PopA.INDEL.fixed	1
85	Supercontig_1.1	425000	435000	PopA.INDEL.lungonly	0
85	Supercontig_1.1	425000	435000	PopA.SNP.fixed	40
85	Supercontig_1.1	425000	435000	PopA.SNP.lungonly	0
85	Supercontig_1.1	425000	435000	repeats	2
86	Supercontig_1.1	430000	440000	Genes	6
86	Supercontig_1.1	430000	440000	PopA.INDEL.fixed	2
86	Supercontig_1.1	430000	440000	PopA.INDEL.lungonly	1
86	Supercontig_1.1	430000	440000	PopA.SNP.fixed	45
86	Supercontig_1.1	430000	440000	PopA.SNP.lungonly	0
86	Supercontig_1.1	430000	440000	repeats	0
87	Supercontig_1.1	435000	445000	Genes	6
87	Supercontig_1.1	435000	445000	PopA.INDEL.fixed	2
87	Supercontig_1.1	435000	445000	PopA.INDEL.lungonly	1
87	Supercontig_1.1	435000	445000	PopA.SNP.fixed	10
87	Supercontig_1.1	435000	445000	PopA.SNP.lungonly	0
87	Supercontig_1.1	435000	445000	repeats	0
88	Supercontig_1.1	440000	450000	Genes	5
88	Supercontig_1.1	440000	450000	PopA.INDEL.fixed	3
88	Supercontig_1.1	440000	450000	PopA.INDEL.lungonly	0
88	Supercontig_1.1	440000	450000	PopA.SNP.fixed	0
88	Supercontig_1.1	440000	450000	PopA.SNP.lungonly	0
88	Supercontig_1.1	440000	450000	repeats	0
89	Supercontig_1.1	445000	455000	Genes	5
89	Supercontig_1.1	445000	455000	PopA.INDEL.fixed	2
89	Supercontig_1.1	445000	455000	PopA.INDEL.lungonly	1
89	Supercontig_1.1	445000	455000	PopA.SNP.fixed	0
89	Supercontig_1.1	445000	455000	PopA.SNP.lungonly	0
89	Supercontig_1.1	445000	455000	repeats	0
90	Supercontig_1.1	450000	460000	Genes	7
90	Supercontig_1.1	450000	460000	PopA.INDEL.fixed	0
90	Supercontig_1.1	450000	460000	PopA.INDEL.lungonly	1
90	Supercontig_1.1	450000	460000	PopA.SNP.fixed	2
90	Supercontig_1.1	450000	460000	PopA.SNP.lungonly	0
90	Supercontig_1.1	450000	460000	repeats	0
91	Supercontig_1.1	455000	465000	Genes	9
91	Supercontig_1.1	455000	465000	PopA.INDEL.fixed	0
91	Supercontig_1.1	455000	465000	PopA.INDEL.lungonly	0
91	Supercontig_1.1	455000	465000	PopA.SNP.fixed	2
91	Supercontig_1.1	455000	465000	PopA.SNP.lungonly	0
91	Supercontig_1.1	455000	465000	repeats	0
92	Supercontig_1.1	460000	470000	Genes	8
92	Supercontig_1.1	460000	470000	PopA.INDEL.fixed	0
92	Supercontig_1.1	460000	470000	PopA.INDEL.lungonly	0
92	Supercontig_1.1	460000	470000	PopA.SNP.fixed	0
92	Supercontig_1.1	460000	470000	PopA.SNP.lungonly	0
92	Supercontig_1.1	460000	470000	repeats	0
93	Supercontig_1.1	465000	475000	Genes	9
93	Supercontig_1.1	465000	475000	PopA.INDEL.fixed	14
93	Supercontig_1.1	465000	475000	PopA.INDEL.lungonly	0
93	Supercontig_1.1	465000	475000	PopA.SNP.fixed	7
93	Supercontig_1.1	465000	475000	PopA.SNP.lungonly	0
93	Supercontig_1.1	465000	475000	repeats	0
94	Supercontig_1.1	470000	480000	Genes	8
94	Supercontig_1.1	470000	480000	PopA.INDEL.fixed	16
94	Supercontig_1.1	470000	480000	PopA.INDEL.lungonly	0
94	Supercontig_1.1	470000	480000	PopA.SNP.fixed	11
94	Supercontig_1.1	470000	480000	PopA.SNP.lungonly	0
94	Supercontig_1.1	470000	480000	repeats	3
95	Supercontig_1.1	475000	485000	Genes	5
95	Supercontig_1.1	475000	485000	PopA.INDEL.fixed	2
95	Supercontig_1.1	475000	485000	PopA.INDEL.lungonly	1
95	Supercontig_1.1	475000	485000	PopA.SNP.fixed	5
95	Supercontig_1.1	475000	485000	PopA.SNP.lungonly	0
95	Supercontig_1.1	475000	485000	repeats	3
96	Supercontig_1.1	480000	490000	Genes	4
96	Supercontig_1.1	480000	490000	PopA.INDEL.fixed	0
96	Supercontig_1.1	480000	490000	PopA.INDEL.lungonly	1
96	Supercontig_1.1	480000	490000	PopA.SNP.fixed	1
96	Supercontig_1.1	480000	490000	PopA.SNP.lungonly	0
96	Supercontig_1.1	480000	490000	repeats	1
97	Supercontig_1.1	485000	495000	Genes	5
97	Supercontig_1.1	485000	495000	PopA.INDEL.fixed	0
97	Supercontig_1.1	485000	495000	PopA.INDEL.lungonly	0
97	Supercontig_1.1	485000	495000	PopA.SNP.fixed	1
97	Supercontig_1.1	485000	495000	PopA.SNP.lungonly	0
97	Supercontig_1.1	485000	495000	repeats	1
98	Supercontig_1.1	490000	500000	Genes	6
98	Supercontig_1.1	490000	500000	PopA.INDEL.fixed	6
98	Supercontig_1.1	490000	500000	PopA.INDEL.lungonly	0
98	Supercontig_1.1	490000	500000	PopA.SNP.fixed	1
98	Supercontig_1.1	490000	500000	PopA.SNP.lungonly	0
98	Supercontig_1.1	490000	500000	repeats	1
99	Supercontig_1.1	495000	505000	Genes	7
99	Supercontig_1.1	495000	505000	PopA.INDEL.fixed	8
99	Supercontig_1.1	495000	505000	PopA.INDEL.lungonly	0
99	Supercontig_1.1	495000	505000	PopA.SNP.fixed	0
99	Supercontig_1.1	495000	505000	PopA.SNP.lungonly	1
99	Supercontig_1.1	495000	505000	repeats	1
100	Supercontig_1.1	500000	510000	Genes	8
100	Supercontig_1.1	500000	510000	PopA.INDEL.fixed	3
100	Supercontig_1.1	500000	510000	PopA.INDEL.lungonly	0
100	Supercontig_1.1	500000	510000	PopA.SNP.fixed	1
100	Supercontig_1.1	500000	510000	PopA.SNP.lungonly	1
100	Supercontig_1.1	500000	510000	repeats	0
101	Supercontig_1.1	505000	515000	Genes	5
101	Supercontig_1.1	505000	515000	PopA.INDEL.fixed	1
101	Supercontig_1.1	505000	515000	PopA.INDEL.lungonly	0
101	Supercontig_1.1	505000	515000	PopA.SNP.fixed	1
101	Supercontig_1.1	505000	515000	PopA.SNP.lungonly	0
101	Supercontig_1.1	505000	515000	repeats	0
102	Supercontig_1.1	510000	520000	Genes	4
102	Supercontig_1.1	510000	520000	PopA.INDEL.fixed	0
102	Supercontig_1.1	510000	520000	PopA.INDEL.lungonly	0
102	Supercontig_1.1	510000	520000	PopA.SNP.fixed	0
102	Supercontig_1.1	510000	520000	PopA.SNP.lungonly	0
102	Supercontig_1.1	510000	520000	repeats	0
103	Supercontig_1.1	515000	525000	Genes	5
103	Supercontig_1.1	515000	525000	PopA.INDEL.fixed	0
103	Supercontig_1.1	515000	525000	PopA.INDEL.lungonly	0
103	Supercontig_1.1	515000	525000	PopA.SNP.fixed	1
103	Supercontig_1.1	515000	525000	PopA.SNP.lungonly	1
103	Supercontig_1.1	515000	525000	repeats	0
104	Supercontig_1.1	520000	530000	Genes	5
104	Supercontig_1.1	520000	530000	PopA.INDEL.fixed	0
104	Supercontig_1.1	520000	530000	PopA.INDEL.lungonly	0
104	Supercontig_1.1	520000	530000	PopA.SNP.fixed	1
104	Supercontig_1.1	520000	530000	PopA.SNP.lungonly	2
104	Supercontig_1.1	520000	530000	repeats	0
105	Supercontig_1.1	525000	535000	Genes	7
105	Supercontig_1.1	525000	535000	PopA.INDEL.fixed	0
105	Supercontig_1.1	525000	535000	PopA.INDEL.lungonly	0
105	Supercontig_1.1	525000	535000	PopA.SNP.fixed	0
105	Supercontig_1.1	525000	535000	PopA.SNP.lungonly	2
105	Supercontig_1.1	525000	535000	repeats	0
106	Supercontig_1.1	530000	540000	Genes	8
106	Supercontig_1.1	530000	540000	PopA.INDEL.fixed	0
106	Supercontig_1.1	530000	540000	PopA.INDEL.lungonly	0
106	Supercontig_1.1	530000	540000	PopA.SNP.fixed	1
106	Supercontig_1.1	530000	540000	PopA.SNP.lungonly	1
106	Supercontig_1.1	530000	540000	repeats	0
107	Supercontig_1.1	535000	545000	Genes	8
107	Supercontig_1.1	535000	545000	PopA.INDEL.fixed	0
107	Supercontig_1.1	535000	545000	PopA.INDEL.lungonly	0
107	Supercontig_1.1	535000	545000	PopA.SNP.fixed	3
107	Supercontig_1.1	535000	545000	PopA.SNP.lungonly	0
107	Supercontig_1.1	535000	545000	repeats	0
108	Supercontig_1.1	540000	550000	Genes	7
108	Supercontig_1.1	540000	550000	PopA.INDEL.fixed	0
108	Supercontig_1.1	540000	550000	PopA.INDEL.lungonly	0
108	Supercontig_1.1	540000	550000	PopA.SNP.fixed	2
108	Supercontig_1.1	540000	550000	PopA.SNP.lungonly	0
108	Supercontig_1.1	540000	550000	repeats	0
109	Supercontig_1.1	545000	555000	Genes	5
109	Supercontig_1.1	545000	555000	PopA.INDEL.fixed	0
109	Supercontig_1.1	545000	555000	PopA.INDEL.lungonly	0
109	Supercontig_1.1	545000	555000	PopA.SNP.fixed	0
109	Supercontig_1.1	545000	555000	PopA.SNP.lungonly	0
109	Supercontig_1.1	545000	555000	repeats	1
110	Supercontig_1.1	550000	560000	Genes	5
110	Supercontig_1.1	550000	560000	PopA.INDEL.fixed	0
110	Supercontig_1.1	550000	560000	PopA.INDEL.lungonly	0
110	Supercontig_1.1	550000	560000	PopA.SNP.fixed	1
110	Supercontig_1.1	550000	560000	PopA.SNP.lungonly	0
110	Supercontig_1.1	550000	560000	repeats	1
111	Supercontig_1.1	555000	565000	Genes	5
111	Supercontig_1.1	555000	565000	PopA.INDEL.fixed	8
111	Supercontig_1.1	555000	565000	PopA.INDEL.lungonly	2
111	Supercontig_1.1	555000	565000	PopA.SNP.fixed	40
111	Supercontig_1.1	555000	565000	PopA.SNP.lungonly	3
111	Supercontig_1.1	555000	565000	repeats	0
112	Supercontig_1.1	560000	570000	Genes	6
112	Supercontig_1.1	560000	570000	PopA.INDEL.fixed	8
112	Supercontig_1.1	560000	570000	PopA.INDEL.lungonly	2
112	Supercontig_1.1	560000	570000	PopA.SNP.fixed	57
112	Supercontig_1.1	560000	570000	PopA.SNP.lungonly	3
112	Supercontig_1.1	560000	570000	repeats	0
113	Supercontig_1.1	565000	575000	Genes	7
113	Supercontig_1.1	565000	575000	PopA.INDEL.fixed	12
113	Supercontig_1.1	565000	575000	PopA.INDEL.lungonly	0
113	Supercontig_1.1	565000	575000	PopA.SNP.fixed	27
113	Supercontig_1.1	565000	575000	PopA.SNP.lungonly	1
113	Supercontig_1.1	565000	575000	repeats	0
114	Supercontig_1.1	570000	580000	Genes	8
114	Supercontig_1.1	570000	580000	PopA.INDEL.fixed	19
114	Supercontig_1.1	570000	580000	PopA.INDEL.lungonly	0
114	Supercontig_1.1	570000	580000	PopA.SNP.fixed	73
114	Supercontig_1.1	570000	580000	PopA.SNP.lungonly	1
114	Supercontig_1.1	570000	580000	repeats	0
115	Supercontig_1.1	575000	585000	Genes	6
115	Supercontig_1.1	575000	585000	PopA.INDEL.fixed	7
115	Supercontig_1.1	575000	585000	PopA.INDEL.lungonly	0
115	Supercontig_1.1	575000	585000	PopA.SNP.fixed	122
115	Supercontig_1.1	575000	585000	PopA.SNP.lungonly	0
115	Supercontig_1.1	575000	585000	repeats	0
116	Supercontig_1.1	580000	590000	Genes	6
116	Supercontig_1.1	580000	590000	PopA.INDEL.fixed	2
116	Supercontig_1.1	580000	590000	PopA.INDEL.lungonly	1
116	Supercontig_1.1	580000	590000	PopA.SNP.fixed	126
116	Supercontig_1.1	580000	590000	PopA.SNP.lungonly	0
116	Supercontig_1.1	580000	590000	repeats	0
117	Supercontig_1.1	585000	595000	Genes	6
117	Supercontig_1.1	585000	595000	PopA.INDEL.fixed	9
117	Supercontig_1.1	585000	595000	PopA.INDEL.lungonly	1
117	Supercontig_1.1	585000	595000	PopA.SNP.fixed	127
117	Supercontig_1.1	585000	595000	PopA.SNP.lungonly	0
117	Supercontig_1.1	585000	595000	repeats	0
118	Supercontig_1.1	590000	600000	Genes	5
118	Supercontig_1.1	590000	600000	PopA.INDEL.fixed	14
118	Supercontig_1.1	590000	600000	PopA.INDEL.lungonly	1
118	Supercontig_1.1	590000	600000	PopA.SNP.fixed	113
118	Supercontig_1.1	590000	600000	PopA.SNP.lungonly	0
118	Supercontig_1.1	590000	600000	repeats	0
119	Supercontig_1.1	595000	605000	Genes	6
119	Supercontig_1.1	595000	605000	PopA.INDEL.fixed	27
119	Supercontig_1.1	595000	605000	PopA.INDEL.lungonly	2
119	Supercontig_1.1	595000	605000	PopA.SNP.fixed	56
119	Supercontig_1.1	595000	605000	PopA.SNP.lungonly	0
119	Supercontig_1.1	595000	605000	repeats	0
120	Supercontig_1.1	600000	610000	Genes	7
120	Supercontig_1.1	600000	610000	PopA.INDEL.fixed	28
120	Supercontig_1.1	600000	610000	PopA.INDEL.lungonly	1
120	Supercontig_1.1	600000	610000	PopA.SNP.fixed	61
120	Supercontig_1.1	600000	610000	PopA.SNP.lungonly	0
120	Supercontig_1.1	600000	610000	repeats	0
121	Supercontig_1.1	605000	615000	Genes	5
121	Supercontig_1.1	605000	615000	PopA.INDEL.fixed	19
121	Supercontig_1.1	605000	615000	PopA.INDEL.lungonly	2
121	Supercontig_1.1	605000	615000	PopA.SNP.fixed	152
121	Supercontig_1.1	605000	615000	PopA.SNP.lungonly	0
121	Supercontig_1.1	605000	615000	repeats	0
122	Supercontig_1.1	610000	620000	Genes	3
122	Supercontig_1.1	610000	620000	PopA.INDEL.fixed	24
122	Supercontig_1.1	610000	620000	PopA.INDEL.lungonly	2
122	Supercontig_1.1	610000	620000	PopA.SNP.fixed	207
122	Supercontig_1.1	610000	620000	PopA.SNP.lungonly	0
122	Supercontig_1.1	610000	620000	repeats	0
123	Supercontig_1.1	615000	625000	Genes	4
123	Supercontig_1.1	615000	625000	PopA.INDEL.fixed	27
123	Supercontig_1.1	615000	625000	PopA.INDEL.lungonly	1
123	Supercontig_1.1	615000	625000	PopA.SNP.fixed	196
123	Supercontig_1.1	615000	625000	PopA.SNP.lungonly	0
123	Supercontig_1.1	615000	625000	repeats	0
124	Supercontig_1.1	620000	630000	Genes	3
124	Supercontig_1.1	620000	630000	PopA.INDEL.fixed	16
124	Supercontig_1.1	620000	630000	PopA.INDEL.lungonly	1
124	Supercontig_1.1	620000	630000	PopA.SNP.fixed	169
124	Supercontig_1.1	620000	630000	PopA.SNP.lungonly	0
124	Supercontig_1.1	620000	630000	repeats	1
125	Supercontig_1.1	625000	635000	Genes	3
125	Supercontig_1.1	625000	635000	PopA.INDEL.fixed	8
125	Supercontig_1.1	625000	635000	PopA.INDEL.lungonly	0
125	Supercontig_1.1	625000	635000	PopA.SNP.fixed	201
125	Supercontig_1.1	625000	635000	PopA.SNP.lungonly	0
125	Supercontig_1.1	625000	635000	repeats	1
126	Supercontig_1.1	630000	640000	Genes	5
126	Supercontig_1.1	630000	640000	PopA.INDEL.fixed	19
126	Supercontig_1.1	630000	640000	PopA.INDEL.lungonly	0
126	Supercontig_1.1	630000	640000	PopA.SNP.fixed	221
126	Supercontig_1.1	630000	640000	PopA.SNP.lungonly	0
126	Supercontig_1.1	630000	640000	repeats	0
127	Supercontig_1.1	635000	645000	Genes	5
127	Supercontig_1.1	635000	645000	PopA.INDEL.fixed	23
127	Supercontig_1.1	635000	645000	PopA.INDEL.lungonly	1
127	Supercontig_1.1	635000	645000	PopA.SNP.fixed	193
127	Supercontig_1.1	635000	645000	PopA.SNP.lungonly	0
127	Supercontig_1.1	635000	645000	repeats	0
128	Supercontig_1.1	640000	650000	Genes	6
128	Supercontig_1.1	640000	650000	PopA.INDEL.fixed	14
128	Supercontig_1.1	640000	650000	PopA.INDEL.lungonly	1
128	Supercontig_1.1	640000	650000	PopA.SNP.fixed	136
128	Supercontig_1.1	640000	650000	PopA.SNP.lungonly	0
128	Supercontig_1.1	640000	650000	repeats	0
129	Supercontig_1.1	645000	655000	Genes	6
129	Supercontig_1.1	645000	655000	PopA.INDEL.fixed	4
129	Supercontig_1.1	645000	655000	PopA.INDEL.lungonly	0
129	Supercontig_1.1	645000	655000	PopA.SNP.fixed	91
129	Supercontig_1.1	645000	655000	PopA.SNP.lungonly	1
129	Supercontig_1.1	645000	655000	repeats	0
130	Supercontig_1.1	650000	660000	Genes	5
130	Supercontig_1.1	650000	660000	PopA.INDEL.fixed	5
130	Supercontig_1.1	650000	660000	PopA.INDEL.lungonly	0
130	Supercontig_1.1	650000	660000	PopA.SNP.fixed	153
130	Supercontig_1.1	650000	660000	PopA.SNP.lungonly	1
130	Supercontig_1.1	650000	660000	repeats	0
131	Supercontig_1.1	655000	665000	Genes	4
131	Supercontig_1.1	655000	665000	PopA.INDEL.fixed	8
131	Supercontig_1.1	655000	665000	PopA.INDEL.lungonly	0
131	Supercontig_1.1	655000	665000	PopA.SNP.fixed	190
131	Supercontig_1.1	655000	665000	PopA.SNP.lungonly	0
131	Supercontig_1.1	655000	665000	repeats	0
132	Supercontig_1.1	660000	670000	Genes	5
132	Supercontig_1.1	660000	670000	PopA.INDEL.fixed	20
132	Supercontig_1.1	660000	670000	PopA.INDEL.lungonly	0
132	Supercontig_1.1	660000	670000	PopA.SNP.fixed	186
132	Supercontig_1.1	660000	670000	PopA.SNP.lungonly	1
132	Supercontig_1.1	660000	670000	repeats	0
133	Supercontig_1.1	665000	675000	Genes	6
133	Supercontig_1.1	665000	675000	PopA.INDEL.fixed	23
133	Supercontig_1.1	665000	675000	PopA.INDEL.lungonly	0
133	Supercontig_1.1	665000	675000	PopA.SNP.fixed	190
133	Supercontig_1.1	665000	675000	PopA.SNP.lungonly	1
133	Supercontig_1.1	665000	675000	repeats	0
134	Supercontig_1.1	670000	680000	Genes	6
134	Supercontig_1.1	670000	680000	PopA.INDEL.fixed	16
134	Supercontig_1.1	670000	680000	PopA.INDEL.lungonly	0
134	Supercontig_1.1	670000	680000	PopA.SNP.fixed	172
134	Supercontig_1.1	670000	680000	PopA.SNP.lungonly	0
134	Supercontig_1.1	670000	680000	repeats	0
135	Supercontig_1.1	675000	685000	Genes	6
135	Supercontig_1.1	675000	685000	PopA.INDEL.fixed	22
135	Supercontig_1.1	675000	685000	PopA.INDEL.lungonly	0
135	Supercontig_1.1	675000	685000	PopA.SNP.fixed	218
135	Supercontig_1.1	675000	685000	PopA.SNP.lungonly	0
135	Supercontig_1.1	675000	685000	repeats	0
136	Supercontig_1.1	680000	690000	Genes	6
136	Supercontig_1.1	680000	690000	PopA.INDEL.fixed	14
136	Supercontig_1.1	680000	690000	PopA.INDEL.lungonly	0
136	Supercontig_1.1	680000	690000	PopA.SNP.fixed	221
136	Supercontig_1.1	680000	690000	PopA.SNP.lungonly	0
136	Supercontig_1.1	680000	690000	repeats	0
137	Supercontig_1.1	685000	695000	Genes	6
137	Supercontig_1.1	685000	695000	PopA.INDEL.fixed	5
137	Supercontig_1.1	685000	695000	PopA.INDEL.lungonly	2
137	Supercontig_1.1	685000	695000	PopA.SNP.fixed	181
137	Supercontig_1.1	685000	695000	PopA.SNP.lungonly	1
137	Supercontig_1.1	685000	695000	repeats	0
138	Supercontig_1.1	690000	700000	Genes	6
138	Supercontig_1.1	690000	700000	PopA.INDEL.fixed	4
138	Supercontig_1.1	690000	700000	PopA.INDEL.lungonly	2
138	Supercontig_1.1	690000	700000	PopA.SNP.fixed	130
138	Supercontig_1.1	690000	700000	PopA.SNP.lungonly	1
138	Supercontig_1.1	690000	700000	repeats	2
139	Supercontig_1.1	695000	705000	Genes	7
139	Supercontig_1.1	695000	705000	PopA.INDEL.fixed	5
139	Supercontig_1.1	695000	705000	PopA.INDEL.lungonly	1
139	Supercontig_1.1	695000	705000	PopA.SNP.fixed	114
139	Supercontig_1.1	695000	705000	PopA.SNP.lungonly	1
139	Supercontig_1.1	695000	705000	repeats	2
140	Supercontig_1.1	700000	710000	Genes	7
140	Supercontig_1.1	700000	710000	PopA.INDEL.fixed	12
140	Supercontig_1.1	700000	710000	PopA.INDEL.lungonly	3
140	Supercontig_1.1	700000	710000	PopA.SNP.fixed	128
140	Supercontig_1.1	700000	710000	PopA.SNP.lungonly	1
140	Supercontig_1.1	700000	710000	repeats	0
141	Supercontig_1.1	705000	715000	Genes	7
141	Supercontig_1.1	705000	715000	PopA.INDEL.fixed	20
141	Supercontig_1.1	705000	715000	PopA.INDEL.lungonly	2
141	Supercontig_1.1	705000	715000	PopA.SNP.fixed	132
141	Supercontig_1.1	705000	715000	PopA.SNP.lungonly	0
141	Supercontig_1.1	705000	715000	repeats	0
142	Supercontig_1.1	710000	720000	Genes	9
142	Supercontig_1.1	710000	720000	PopA.INDEL.fixed	39
142	Supercontig_1.1	710000	720000	PopA.INDEL.lungonly	2
142	Supercontig_1.1	710000	720000	PopA.SNP.fixed	158
142	Supercontig_1.1	710000	720000	PopA.SNP.lungonly	0
142	Supercontig_1.1	710000	720000	repeats	0
143	Supercontig_1.1	715000	725000	Genes	8
143	Supercontig_1.1	715000	725000	PopA.INDEL.fixed	41
143	Supercontig_1.1	715000	725000	PopA.INDEL.lungonly	3
143	Supercontig_1.1	715000	725000	PopA.SNP.fixed	150
143	Supercontig_1.1	715000	725000	PopA.SNP.lungonly	0
143	Supercontig_1.1	715000	725000	repeats	0
144	Supercontig_1.1	720000	730000	Genes	4
144	Supercontig_1.1	720000	730000	PopA.INDEL.fixed	25
144	Supercontig_1.1	720000	730000	PopA.INDEL.lungonly	1
144	Supercontig_1.1	720000	730000	PopA.SNP.fixed	134
144	Supercontig_1.1	720000	730000	PopA.SNP.lungonly	0
144	Supercontig_1.1	720000	730000	repeats	0
145	Supercontig_1.1	725000	735000	Genes	6
145	Supercontig_1.1	725000	735000	PopA.INDEL.fixed	21
145	Supercontig_1.1	725000	735000	PopA.INDEL.lungonly	0
145	Supercontig_1.1	725000	735000	PopA.SNP.fixed	121
145	Supercontig_1.1	725000	735000	PopA.SNP.lungonly	0
145	Supercontig_1.1	725000	735000	repeats	0
146	Supercontig_1.1	730000	740000	Genes	5
146	Supercontig_1.1	730000	740000	PopA.INDEL.fixed	22
146	Supercontig_1.1	730000	740000	PopA.INDEL.lungonly	2
146	Supercontig_1.1	730000	740000	PopA.SNP.fixed	138
146	Supercontig_1.1	730000	740000	PopA.SNP.lungonly	0
146	Supercontig_1.1	730000	740000	repeats	0
147	Supercontig_1.1	735000	745000	Genes	6
147	Supercontig_1.1	735000	745000	PopA.INDEL.fixed	19
147	Supercontig_1.1	735000	745000	PopA.INDEL.lungonly	3
147	Supercontig_1.1	735000	745000	PopA.SNP.fixed	164
147	Supercontig_1.1	735000	745000	PopA.SNP.lungonly	1
147	Supercontig_1.1	735000	745000	repeats	0
148	Supercontig_1.1	740000	750000	Genes	7
148	Supercontig_1.1	740000	750000	PopA.INDEL.fixed	34
148	Supercontig_1.1	740000	750000	PopA.INDEL.lungonly	1
148	Supercontig_1.1	740000	750000	PopA.SNP.fixed	181
148	Supercontig_1.1	740000	750000	PopA.SNP.lungonly	2
148	Supercontig_1.1	740000	750000	repeats	0
149	Supercontig_1.1	745000	755000	Genes	7
149	Supercontig_1.1	745000	755000	PopA.INDEL.fixed	47
